policy_id,customer_id,product_id,policy_number,start_date,end_date,premium_amount,coverage_amount
6912,1831,5,MTR-2025-0006912,2025-08-28,2026-08-27,584.29,20568.36
6913,5147,1,HLT-2025-0006913,2025-12-03,2026-12-02,1092.24,43012.23
6914,2441,3,HOM-2023-0006914,2023-02-03,2024-02-02,491.16,15260.30
6915,4980,1,HLT-2025-0006915,2025-02-21,2026-02-20,434.70,10879.38
6916,5140,8,TRV-2023-0006916,2023-05-24,2024-05-23,532.05,6077.27
6917,5058,7,TRV-2024-0006917,2024-11-06,2025-11-05,609.24,14644.49
6918,2495,2,HLT-2024-0006918,2024-11-14,2025-11-13,466.90,18396.39
6919,4703,7,TRV-2023-0006919,2023-02-09,2024-02-08,642.76,17225.59
6920,4608,1,HLT-2023-0006920,2023-12-22,2024-12-21,458.31,13701.66
6921,4877,8,TRV-2025-0006921,2025-02-18,2026-02-17,902.97,16989.12
6922,5569,8,TRV-2025-0006922,2025-03-20,2026-03-19,692.04,11398.56
6923,2884,5,MTR-2024-0006923,2024-08-11,2025-08-10,1644.28,38234.88
6924,617,4,HOM-2023-0006924,2023-02-04,2024-02-03,214.78,8832.34
6925,4130,5,MTR-2025-0006925,2025-04-20,2026-04-19,200.00,2012.90
6926,3786,4,HOM-2024-0006926,2024-07-29,2025-07-28,322.06,5798.33
6927,3755,6,MTR-2025-0006927,2025-02-14,2026-02-13,1019.35,14557.95
6928,4764,2,HLT-2025-0006928,2025-08-11,2026-08-10,1490.96,74362.92
6929,2400,1,HLT-2023-0006929,2023-02-20,2024-02-19,587.98,9957.41
6930,2589,1,HLT-2023-0006930,2023-09-26,2024-09-25,374.89,15241.19
6931,1366,7,TRV-2024-0006931,2024-03-02,2025-03-01,803.50,35685.62
6932,2677,3,HOM-2024-0006932,2024-10-18,2025-10-17,950.83,9814.51
6933,258,3,HOM-2024-0006933,2024-08-15,2025-08-14,745.55,17096.37
6934,3758,1,HLT-2024-0006934,2024-03-23,2025-03-22,734.90,16793.82
6935,2375,1,HLT-2024-0006935,2024-02-23,2025-02-22,321.43,1868.64
6936,4460,3,HOM-2024-0006936,2024-11-21,2025-11-20,490.80,8429.58
6937,2069,6,MTR-2023-0006937,2023-08-21,2024-08-20,256.46,7284.43
6938,1814,1,HLT-2024-0006938,2024-09-22,2025-09-21,928.52,27885.95
6939,4421,4,HOM-2024-0006939,2024-03-07,2025-03-06,2223.75,98672.30
6940,338,6,MTR-2025-0006940,2025-07-15,2026-07-14,1170.78,31272.75
6941,5463,4,HOM-2023-0006941,2023-02-28,2024-02-27,676.19,22211.79
6942,3881,5,MTR-2025-0006942,2025-11-11,2026-11-10,614.35,26111.93
6943,869,6,MTR-2025-0006943,2025-02-16,2026-02-15,200.00,4743.95
6944,1937,1,HLT-2023-0006944,2023-07-14,2024-07-13,803.04,9413.22
6945,3663,6,MTR-2024-0006945,2024-11-25,2025-11-24,831.38,38396.40
6946,388,1,HLT-2025-0006946,2025-09-04,2026-09-03,563.21,8210.72
6947,5568,6,MTR-2024-0006947,2024-11-06,2025-11-05,200.00,7481.83
6948,5561,7,TRV-2023-0006948,2023-04-25,2024-04-24,396.04,3794.86
6949,4887,6,MTR-2025-0006949,2025-01-21,2026-01-20,884.83,30108.30
6950,142,6,MTR-2023-0006950,2023-05-30,2024-05-29,362.73,8137.16
6951,796,5,MTR-2023-0006951,2023-09-11,2024-09-10,545.73,21570.76
6952,1569,8,TRV-2025-0006952,2025-06-02,2026-06-01,832.84,40845.52
6953,5448,5,MTR-2025-0006953,2025-11-21,2026-11-20,521.87,12754.34
6954,4666,1,HLT-2025-0006954,2025-04-02,2026-04-01,871.34,24065.90
6955,3931,1,HLT-2023-0006955,2023-07-04,2024-07-03,719.38,24756.20
6956,4349,8,TRV-2024-0006956,2024-08-07,2025-08-06,508.65,6251.21
6957,5266,1,HLT-2024-0006957,2024-09-08,2025-09-07,1207.64,7735.36
6958,5170,4,HOM-2024-0006958,2024-04-21,2025-04-20,288.79,7002.49
6959,5636,2,HLT-2024-0006959,2024-11-05,2025-11-04,374.90,2677.63
6960,2224,5,MTR-2023-0006960,2023-01-13,2024-01-12,504.45,9400.79
6961,2064,3,HOM-2023-0006961,2023-09-09,2024-09-08,907.72,29106.39
6962,355,7,TRV-2024-0006962,2024-11-09,2025-11-08,425.88,11404.07
6963,5450,6,MTR-2025-0006963,2025-06-10,2026-06-09,749.67,35955.03
6964,4577,7,TRV-2023-0006964,2023-10-15,2024-10-14,1321.80,55294.21
6965,3066,3,HOM-2024-0006965,2024-11-11,2025-11-10,1033.37,19158.43
6966,317,7,TRV-2023-0006966,2023-04-25,2024-04-24,200.00,2275.87
6967,1033,2,HLT-2023-0006967,2023-12-29,2024-12-28,1090.49,21332.52
6968,2820,7,TRV-2024-0006968,2024-04-22,2025-04-21,745.99,33010.74
6969,1122,6,MTR-2025-0006969,2025-11-14,2026-11-13,326.04,15310.76
6970,1460,3,HOM-2025-0006970,2025-09-08,2026-09-07,519.26,24536.25
6971,1481,2,HLT-2023-0006971,2023-08-17,2024-08-16,811.41,26293.32
6972,2718,4,HOM-2023-0006972,2023-06-15,2024-06-14,510.28,7498.80
6973,5204,5,MTR-2023-0006973,2023-04-26,2024-04-25,836.73,20734.97
6974,241,5,MTR-2023-0006974,2023-06-01,2024-05-31,246.79,6774.55
6975,3936,7,TRV-2024-0006975,2024-11-03,2025-11-02,823.96,15375.78
6976,2364,6,MTR-2025-0006976,2025-08-16,2026-08-15,1498.62,32604.64
6977,1825,7,TRV-2024-0006977,2024-06-21,2025-06-20,514.93,10134.64
6978,790,4,HOM-2023-0006978,2023-04-17,2024-04-16,1672.76,48588.64
6979,2561,1,HLT-2025-0006979,2025-02-26,2026-02-25,737.65,19923.52
6980,671,3,HOM-2024-0006980,2024-07-24,2025-07-23,334.98,6008.25
6981,5970,6,MTR-2025-0006981,2025-02-07,2026-02-06,563.14,8344.19
6982,1362,1,HLT-2025-0006982,2025-07-13,2026-07-12,700.28,3606.16
6983,2040,7,TRV-2023-0006983,2023-08-11,2024-08-10,1076.08,11565.34
6984,1514,2,HLT-2024-0006984,2024-07-16,2025-07-15,562.92,26385.93
6985,557,8,TRV-2025-0006985,2025-04-08,2026-04-07,1026.75,16076.12
6986,5244,3,HOM-2024-0006986,2024-07-19,2025-07-18,717.68,24041.44
6987,3796,8,TRV-2023-0006987,2023-02-12,2024-02-11,829.55,10010.50
6988,2218,4,HOM-2023-0006988,2023-08-28,2024-08-27,462.54,15165.23
6989,4553,6,MTR-2024-0006989,2024-05-09,2025-05-08,840.93,31161.88
6990,2632,6,MTR-2025-0006990,2025-05-02,2026-05-01,505.04,6410.78
6991,4788,5,MTR-2025-0006991,2025-09-25,2026-09-24,653.86,8280.49
6992,2837,3,HOM-2023-0006992,2023-07-27,2024-07-26,547.16,20286.57
6993,2562,2,HLT-2023-0006993,2023-08-14,2024-08-13,335.15,7800.15
6994,4116,6,MTR-2023-0006994,2023-07-18,2024-07-17,986.29,26646.01
6995,5038,2,HLT-2023-0006995,2023-09-09,2024-09-08,691.83,17425.95
6996,449,6,MTR-2023-0006996,2023-02-23,2024-02-22,549.91,25422.70
6997,4335,1,HLT-2024-0006997,2024-09-17,2025-09-16,425.86,9090.95
6998,4910,2,HLT-2024-0006998,2024-03-28,2025-03-27,689.93,11469.87
6999,3721,5,MTR-2024-0006999,2024-03-30,2025-03-29,237.10,4058.21
7000,1886,6,MTR-2024-0007000,2024-10-29,2025-10-28,1148.78,38757.87
7001,2922,3,HOM-2024-0007001,2024-02-27,2025-02-26,677.55,12460.37
7002,4333,5,MTR-2025-0007002,2025-08-05,2026-08-04,227.47,2285.18
7003,3779,2,HLT-2023-0007003,2023-09-12,2024-09-11,427.33,8990.31
7004,2460,8,TRV-2023-0007004,2023-06-06,2024-06-05,380.06,5311.24
7005,2371,4,HOM-2023-0007005,2023-06-28,2024-06-27,643.66,4279.77
7006,1895,8,TRV-2023-0007006,2023-10-17,2024-10-16,591.48,16546.37
7007,249,4,HOM-2022-0007007,2022-12-11,2023-12-10,284.64,3923.94
7008,4341,4,HOM-2025-0007008,2025-07-30,2026-07-29,1096.19,26262.34
7009,563,4,HOM-2024-0007009,2024-01-03,2025-01-02,1001.10,15801.43
7010,5279,3,HOM-2022-0007010,2022-12-24,2023-12-23,334.31,8097.18
7011,307,8,TRV-2024-0007011,2024-11-17,2025-11-16,467.03,12970.00
7012,1435,2,HLT-2025-0007012,2025-01-17,2026-01-16,270.42,5643.18
7013,1427,8,TRV-2025-0007013,2025-01-18,2026-01-17,777.78,22904.63
7014,1608,1,HLT-2025-0007014,2025-03-29,2026-03-28,382.32,6819.00
7015,4546,7,TRV-2022-0007015,2022-12-14,2023-12-13,736.74,9782.40
7016,5606,2,HLT-2025-0007016,2025-07-07,2026-07-06,1074.78,20534.47
7017,1002,8,TRV-2025-0007017,2025-01-10,2026-01-09,1693.09,61150.90
7018,3348,6,MTR-2023-0007018,2023-12-10,2024-12-09,589.58,25014.67
7019,1742,6,MTR-2023-0007019,2023-11-07,2024-11-06,236.56,8942.50
7020,3954,1,HLT-2025-0007020,2025-06-07,2026-06-06,279.69,2676.28
7021,4625,2,HLT-2025-0007021,2025-09-25,2026-09-24,1582.71,33285.69
7022,5617,8,TRV-2024-0007022,2024-12-13,2025-12-12,896.79,12070.45
7023,2288,7,TRV-2024-0007023,2024-11-09,2025-11-08,1224.05,33472.11
7024,3926,8,TRV-2024-0007024,2024-09-03,2025-09-02,423.84,16277.07
7025,1332,7,TRV-2024-0007025,2024-10-22,2025-10-21,326.12,10272.21
7026,535,5,MTR-2023-0007026,2023-04-08,2024-04-07,927.80,14011.43
7027,3245,3,HOM-2025-0007027,2025-06-26,2026-06-25,438.63,13792.60
7028,4716,5,MTR-2025-0007028,2025-06-25,2026-06-24,783.60,35253.89
7029,5154,7,TRV-2022-0007029,2022-12-16,2023-12-15,583.66,9799.47
7030,2798,1,HLT-2023-0007030,2023-12-21,2024-12-20,464.23,15055.73
7031,4712,1,HLT-2025-0007031,2025-04-04,2026-04-03,682.87,24601.91
7032,919,1,HLT-2024-0007032,2024-02-11,2025-02-10,308.42,8929.37
7033,4540,6,MTR-2025-0007033,2025-07-25,2026-07-24,207.30,5511.29
7034,4731,1,HLT-2025-0007034,2025-08-08,2026-08-07,593.16,17147.14
7035,1916,6,MTR-2025-0007035,2025-04-20,2026-04-19,411.94,5094.73
7036,5770,2,HLT-2023-0007036,2023-10-24,2024-10-23,1026.33,30085.44
7037,3356,5,MTR-2023-0007037,2023-02-19,2024-02-18,714.98,32679.66
7038,1395,5,MTR-2023-0007038,2023-09-19,2024-09-18,640.60,14441.56
7039,4216,5,MTR-2023-0007039,2023-07-24,2024-07-23,1338.80,44001.53
7040,5489,8,TRV-2023-0007040,2023-03-01,2024-02-29,648.89,20263.38
7041,3589,3,HOM-2025-0007041,2025-09-15,2026-09-14,415.09,12555.14
7042,3039,8,TRV-2024-0007042,2024-05-31,2025-05-30,761.76,15072.72
7043,5817,6,MTR-2023-0007043,2023-02-01,2024-01-31,552.98,21533.33
7044,1036,2,HLT-2023-0007044,2023-07-19,2024-07-18,1441.26,61853.71
7045,421,3,HOM-2023-0007045,2023-01-25,2024-01-24,680.91,7800.28
7046,3614,8,TRV-2025-0007046,2025-10-07,2026-10-06,2571.70,97469.39
7047,4991,2,HLT-2025-0007047,2025-05-22,2026-05-21,916.91,38418.60
7048,2452,4,HOM-2025-0007048,2025-06-30,2026-06-29,430.14,14525.14
7049,3702,2,HLT-2024-0007049,2024-03-13,2025-03-12,827.72,21351.45
7050,2689,5,MTR-2024-0007050,2024-05-03,2025-05-02,890.33,41147.21
7051,2151,6,MTR-2023-0007051,2023-04-21,2024-04-20,429.66,17826.52
7052,2179,4,HOM-2023-0007052,2023-02-20,2024-02-19,1122.37,27100.11
7053,1310,7,TRV-2023-0007053,2023-05-24,2024-05-23,746.88,36740.46
7054,859,2,HLT-2024-0007054,2024-09-13,2025-09-12,2241.95,29594.04
7055,1782,1,HLT-2023-0007055,2023-09-08,2024-09-07,319.16,4610.71
7056,4119,6,MTR-2023-0007056,2023-08-13,2024-08-12,288.27,11196.22
7057,4394,2,HLT-2025-0007057,2025-10-15,2026-10-14,531.93,21219.34
7058,4736,4,HOM-2024-0007058,2024-02-20,2025-02-19,1524.72,49460.33
7059,4028,2,HLT-2025-0007059,2025-07-12,2026-07-11,758.95,13190.25
7060,2758,1,HLT-2025-0007060,2025-09-27,2026-09-26,1277.39,57403.17
7061,186,3,HOM-2025-0007061,2025-11-14,2026-11-13,381.49,16214.38
7062,3648,8,TRV-2025-0007062,2025-11-27,2026-11-26,940.48,29125.86
7063,3035,6,MTR-2025-0007063,2025-06-17,2026-06-16,528.46,6157.25
7064,3484,7,TRV-2025-0007064,2025-05-13,2026-05-12,1113.91,34903.31
7065,1810,6,MTR-2025-0007065,2025-04-27,2026-04-26,778.59,7026.28
7066,5383,6,MTR-2023-0007066,2023-09-07,2024-09-06,257.12,9899.92
7067,4412,1,HLT-2024-0007067,2024-11-12,2025-11-11,939.05,36580.21
7068,3807,1,HLT-2025-0007068,2025-05-23,2026-05-22,634.19,25111.45
7069,5480,6,MTR-2024-0007069,2024-06-17,2025-06-16,383.83,5290.00
7070,5516,7,TRV-2023-0007070,2023-01-30,2024-01-29,915.47,5400.25
7071,996,2,HLT-2023-0007071,2023-04-29,2024-04-28,626.79,19371.13
7072,4789,2,HLT-2024-0007072,2024-03-14,2025-03-13,644.70,3526.24
7073,4364,3,HOM-2024-0007073,2024-04-20,2025-04-19,437.57,18980.65
7074,3886,5,MTR-2024-0007074,2024-06-30,2025-06-29,782.59,8646.09
7075,2582,6,MTR-2024-0007075,2024-07-16,2025-07-15,249.04,2604.17
7076,5927,7,TRV-2023-0007076,2023-03-21,2024-03-20,200.00,1380.36
7077,484,6,MTR-2024-0007077,2024-09-29,2025-09-28,269.41,11365.28
7078,828,2,HLT-2025-0007078,2025-04-09,2026-04-08,731.62,5064.45
7079,2685,1,HLT-2023-0007079,2023-03-16,2024-03-15,1223.29,54521.28
7080,2453,4,HOM-2024-0007080,2024-03-04,2025-03-03,466.87,17348.20
7081,1692,7,TRV-2024-0007081,2024-12-06,2025-12-05,448.13,3645.78
7082,2812,8,TRV-2023-0007082,2023-07-03,2024-07-02,272.26,3880.76
7083,3294,3,HOM-2023-0007083,2023-06-13,2024-06-12,709.37,32755.56
7084,647,4,HOM-2025-0007084,2025-11-19,2026-11-18,1166.24,42053.82
7085,4176,7,TRV-2024-0007085,2024-02-05,2025-02-04,481.89,14734.15
7086,1712,6,MTR-2024-0007086,2024-04-30,2025-04-29,599.43,9524.79
7087,5069,1,HLT-2025-0007087,2025-03-03,2026-03-02,414.40,15206.06
7088,5134,6,MTR-2024-0007088,2024-09-08,2025-09-07,679.71,20054.76
7089,3525,2,HLT-2025-0007089,2025-02-28,2026-02-27,407.72,8766.92
7090,2392,8,TRV-2023-0007090,2023-10-27,2024-10-26,1013.11,35412.92
7091,705,6,MTR-2025-0007091,2025-11-20,2026-11-19,255.86,11190.00
7092,3077,4,HOM-2023-0007092,2023-10-26,2024-10-25,1146.47,35901.99
7093,4654,3,HOM-2025-0007093,2025-07-13,2026-07-12,691.29,14564.15
7094,948,2,HLT-2023-0007094,2023-03-06,2024-03-05,857.61,18946.65
7095,2016,7,TRV-2023-0007095,2023-05-24,2024-05-23,1474.76,70852.40
7096,5026,1,HLT-2025-0007096,2025-05-11,2026-05-10,327.34,11359.06
7097,4163,4,HOM-2025-0007097,2025-08-09,2026-08-08,810.56,21252.20
7098,1488,8,TRV-2025-0007098,2025-03-06,2026-03-05,838.51,5255.60
7099,1298,7,TRV-2023-0007099,2023-04-21,2024-04-20,1116.68,55671.61
7100,5327,7,TRV-2024-0007100,2024-12-26,2025-12-25,557.36,13066.56
7101,2811,4,HOM-2025-0007101,2025-11-09,2026-11-08,251.78,4601.11
7102,4270,2,HLT-2025-0007102,2025-07-02,2026-07-01,373.04,8205.76
7103,2088,5,MTR-2024-0007103,2024-02-25,2025-02-24,307.74,2489.91
7104,5774,7,TRV-2024-0007104,2024-09-29,2025-09-28,1701.94,14371.95
7105,859,8,TRV-2025-0007105,2025-07-08,2026-07-07,460.59,22177.63
7106,2649,4,HOM-2024-0007106,2024-04-10,2025-04-09,1100.50,22080.76
7107,5201,5,MTR-2024-0007107,2024-01-13,2025-01-12,296.76,6953.61
7108,2175,1,HLT-2025-0007108,2025-03-01,2026-02-28,206.85,10112.71
7109,1020,1,HLT-2025-0007109,2025-05-17,2026-05-16,622.13,8399.33
7110,4590,1,HLT-2025-0007110,2025-07-31,2026-07-30,464.54,5152.49
7111,1753,1,HLT-2024-0007111,2024-06-07,2025-06-06,1366.75,23074.35
7112,3987,7,TRV-2023-0007112,2023-06-25,2024-06-24,200.00,2876.78
7113,1101,2,HLT-2025-0007113,2025-07-17,2026-07-16,679.88,11454.87
7114,2123,5,MTR-2025-0007114,2025-04-28,2026-04-27,682.56,17335.62
7115,4333,4,HOM-2025-0007115,2025-01-15,2026-01-14,522.31,16525.36
7116,1731,1,HLT-2025-0007116,2025-02-20,2026-02-19,350.04,10812.91
7117,4712,1,HLT-2025-0007117,2025-08-13,2026-08-12,507.75,12098.42
7118,3295,5,MTR-2025-0007118,2025-01-17,2026-01-16,842.74,30576.94
7119,5401,1,HLT-2025-0007119,2025-01-09,2026-01-08,463.71,14205.78
7120,1419,5,MTR-2023-0007120,2023-09-11,2024-09-10,573.07,27067.13
7121,4171,8,TRV-2025-0007121,2025-07-09,2026-07-08,1046.01,41251.22
7122,2621,6,MTR-2023-0007122,2023-12-02,2024-12-01,602.56,6046.61
7123,5792,4,HOM-2024-0007123,2024-03-01,2025-02-28,718.69,30473.98
7124,2693,8,TRV-2023-0007124,2023-10-02,2024-10-01,1982.47,22025.87
7125,4022,2,HLT-2022-0007125,2022-12-08,2023-12-07,802.45,20388.71
7126,1610,1,HLT-2023-0007126,2023-06-07,2024-06-06,582.40,19732.39
7127,3481,2,HLT-2023-0007127,2023-01-12,2024-01-11,585.57,23714.20
7128,3144,5,MTR-2024-0007128,2024-11-27,2025-11-26,559.49,22326.27
7129,288,4,HOM-2025-0007129,2025-08-03,2026-08-02,262.13,4909.17
7130,1706,2,HLT-2023-0007130,2023-06-07,2024-06-06,486.21,13529.56
7131,1683,8,TRV-2023-0007131,2023-10-24,2024-10-23,824.95,20577.09
7132,2943,4,HOM-2025-0007132,2025-07-18,2026-07-17,200.00,7590.68
7133,1756,7,TRV-2024-0007133,2024-09-10,2025-09-09,602.79,10716.65
7134,3891,8,TRV-2024-0007134,2024-09-09,2025-09-08,1778.41,10006.41
7135,2056,2,HLT-2023-0007135,2023-02-14,2024-02-13,710.65,10989.97
7136,70,1,HLT-2024-0007136,2024-05-07,2025-05-06,621.51,20522.88
7137,924,6,MTR-2024-0007137,2024-06-01,2025-05-31,374.98,5131.62
7138,5218,7,TRV-2025-0007138,2025-04-24,2026-04-23,546.38,26564.78
7139,1526,3,HOM-2025-0007139,2025-08-22,2026-08-21,762.29,17391.96
7140,2857,5,MTR-2023-0007140,2023-10-31,2024-10-30,1051.31,42513.50
7141,324,5,MTR-2022-0007141,2022-12-23,2023-12-22,1519.68,12236.32
7142,1396,4,HOM-2025-0007142,2025-08-27,2026-08-26,684.98,30995.17
7143,5008,1,HLT-2023-0007143,2023-10-14,2024-10-13,865.23,32521.62
7144,2918,8,TRV-2025-0007144,2025-11-11,2026-11-10,677.33,17463.02
7145,60,5,MTR-2024-0007145,2024-02-16,2025-02-15,1134.39,44364.05
7146,544,1,HLT-2024-0007146,2024-01-05,2025-01-04,406.16,3065.24
7147,5654,8,TRV-2023-0007147,2023-03-21,2024-03-20,394.56,14214.43
7148,5769,5,MTR-2024-0007148,2024-03-28,2025-03-27,613.96,5824.46
7149,1762,3,HOM-2024-0007149,2024-03-16,2025-03-15,537.14,9229.42
7150,1967,2,HLT-2025-0007150,2025-01-31,2026-01-30,756.17,5805.40
7151,3955,5,MTR-2025-0007151,2025-04-08,2026-04-07,1468.65,13872.25
7152,5197,3,HOM-2024-0007152,2024-04-22,2025-04-21,268.25,3081.90
7153,2270,8,TRV-2022-0007153,2022-12-15,2023-12-14,977.24,6124.61
7154,5982,8,TRV-2023-0007154,2023-05-31,2024-05-30,259.78,3064.38
7155,3194,5,MTR-2025-0007155,2025-11-05,2026-11-04,962.52,42302.52
7156,4705,7,TRV-2024-0007156,2024-05-06,2025-05-05,200.00,2842.17
7157,1453,6,MTR-2024-0007157,2024-05-19,2025-05-18,488.20,4157.41
7158,4064,5,MTR-2024-0007158,2024-08-12,2025-08-11,331.64,13499.50
7159,1519,5,MTR-2025-0007159,2025-05-07,2026-05-06,1254.29,7061.02
7160,5685,4,HOM-2025-0007160,2025-07-19,2026-07-18,663.47,8464.29
7161,817,2,HLT-2023-0007161,2023-01-20,2024-01-19,359.41,10426.71
7162,5095,1,HLT-2023-0007162,2023-09-04,2024-09-03,475.17,3133.78
7163,2503,7,TRV-2023-0007163,2023-10-03,2024-10-02,402.77,11544.52
7164,813,7,TRV-2024-0007164,2024-05-02,2025-05-01,526.66,7731.40
7165,3891,1,HLT-2024-0007165,2024-05-13,2025-05-12,444.02,5203.43
7166,3272,8,TRV-2025-0007166,2025-10-15,2026-10-14,856.52,31049.39
7167,1392,1,HLT-2024-0007167,2024-12-19,2025-12-18,524.99,24696.19
7168,1241,1,HLT-2024-0007168,2024-12-12,2025-12-11,1061.47,6826.20
7169,2747,4,HOM-2023-0007169,2023-01-30,2024-01-29,1126.01,25438.33
7170,3393,3,HOM-2025-0007170,2025-09-03,2026-09-02,383.38,3125.90
7171,2953,4,HOM-2023-0007171,2023-07-04,2024-07-03,200.00,4683.43
7172,4455,1,HLT-2024-0007172,2024-12-22,2025-12-21,330.90,1803.05
7173,3809,8,TRV-2023-0007173,2023-08-04,2024-08-03,463.22,14925.50
7174,246,1,HLT-2025-0007174,2025-08-06,2026-08-05,272.08,2533.09
7175,1993,3,HOM-2024-0007175,2024-11-20,2025-11-19,255.87,5119.76
7176,4613,1,HLT-2025-0007176,2025-03-19,2026-03-18,308.36,1902.54
7177,3780,4,HOM-2024-0007177,2024-05-09,2025-05-08,687.37,22470.21
7178,733,4,HOM-2024-0007178,2024-11-23,2025-11-22,2285.60,88838.04
7179,284,8,TRV-2024-0007179,2024-09-09,2025-09-08,561.27,7142.12
7180,767,2,HLT-2023-0007180,2023-03-03,2024-03-02,657.95,9335.47
7181,3119,1,HLT-2025-0007181,2025-02-22,2026-02-21,574.33,22080.69
7182,3872,2,HLT-2024-0007182,2024-03-15,2025-03-14,1307.38,45076.98
7183,4061,3,HOM-2025-0007183,2025-05-01,2026-04-30,634.77,8476.53
7184,205,5,MTR-2025-0007184,2025-10-24,2026-10-23,712.05,13692.44
7185,5816,5,MTR-2024-0007185,2024-04-09,2025-04-08,884.35,34009.15
7186,917,8,TRV-2025-0007186,2025-04-16,2026-04-15,200.00,1998.63
7187,1370,2,HLT-2025-0007187,2025-03-17,2026-03-16,1016.35,26758.71
7188,52,8,TRV-2023-0007188,2023-01-04,2024-01-03,2377.59,39367.16
7189,2006,7,TRV-2023-0007189,2023-10-25,2024-10-24,584.70,4338.89
7190,1186,4,HOM-2025-0007190,2025-05-20,2026-05-19,530.65,20791.36
7191,2402,3,HOM-2025-0007191,2025-11-04,2026-11-03,200.00,2653.00
7192,1182,2,HLT-2024-0007192,2024-05-04,2025-05-03,1350.86,46142.08
7193,127,3,HOM-2024-0007193,2024-06-07,2025-06-06,884.49,18047.54
7194,1758,5,MTR-2023-0007194,2023-03-18,2024-03-17,1217.20,47458.38
7195,1163,1,HLT-2023-0007195,2023-07-25,2024-07-24,420.82,13150.77
7196,2500,8,TRV-2024-0007196,2024-02-14,2025-02-13,298.89,12225.39
7197,3887,3,HOM-2023-0007197,2023-01-23,2024-01-22,601.52,13180.65
7198,186,4,HOM-2024-0007198,2024-05-15,2025-05-14,1290.57,45619.24
7199,3447,6,MTR-2024-0007199,2024-07-10,2025-07-09,956.22,18370.21
7200,1840,3,HOM-2025-0007200,2025-08-05,2026-08-04,827.64,21654.88
7201,647,8,TRV-2025-0007201,2025-03-14,2026-03-13,555.28,17835.87
7202,2459,1,HLT-2023-0007202,2023-08-20,2024-08-19,1255.77,61122.11
7203,5548,3,HOM-2025-0007203,2025-05-10,2026-05-09,846.93,14538.13
7204,2826,6,MTR-2025-0007204,2025-07-03,2026-07-02,630.06,19718.09
7205,2874,2,HLT-2024-0007205,2024-08-02,2025-08-01,209.13,4643.09
7206,1077,2,HLT-2023-0007206,2023-09-23,2024-09-22,604.91,5918.15
7207,5468,2,HLT-2025-0007207,2025-06-17,2026-06-16,659.96,12793.40
7208,4400,2,HLT-2023-0007208,2023-06-05,2024-06-04,377.20,4783.96
7209,3522,7,TRV-2024-0007209,2024-03-28,2025-03-27,1074.40,53399.34
7210,5760,5,MTR-2024-0007210,2024-04-07,2025-04-06,1805.37,68536.91
7211,4390,7,TRV-2023-0007211,2023-01-24,2024-01-23,416.10,6860.85
7212,4555,7,TRV-2024-0007212,2024-01-31,2025-01-30,358.63,14561.23
7213,4209,7,TRV-2024-0007213,2024-09-08,2025-09-07,438.49,4696.48
7214,3798,7,TRV-2023-0007214,2023-04-19,2024-04-18,499.16,24938.40
7215,80,5,MTR-2025-0007215,2025-01-16,2026-01-15,610.17,11616.58
7216,2120,1,HLT-2023-0007216,2023-12-10,2024-12-09,1784.57,49972.84
7217,1890,8,TRV-2024-0007217,2024-07-05,2025-07-04,1021.37,42835.13
7218,4567,2,HLT-2024-0007218,2024-11-07,2025-11-06,200.00,9790.49
7219,898,1,HLT-2024-0007219,2024-03-20,2025-03-19,200.00,5416.26
7220,5077,3,HOM-2023-0007220,2023-11-06,2024-11-05,235.27,2084.24
7221,2464,1,HLT-2025-0007221,2025-02-28,2026-02-27,455.63,3310.53
7222,4680,4,HOM-2024-0007222,2024-03-19,2025-03-18,200.00,4537.34
7223,5984,3,HOM-2023-0007223,2023-09-03,2024-09-02,762.43,32412.62
7224,2671,4,HOM-2023-0007224,2023-05-29,2024-05-28,575.65,10095.24
7225,2204,7,TRV-2024-0007225,2024-07-09,2025-07-08,579.73,9953.30
7226,321,3,HOM-2023-0007226,2023-02-02,2024-02-01,335.99,3452.99
7227,4703,7,TRV-2023-0007227,2023-10-15,2024-10-14,1056.44,20426.53
7228,3537,3,HOM-2023-0007228,2023-04-28,2024-04-27,221.10,2578.37
7229,80,3,HOM-2024-0007229,2024-10-25,2025-10-24,316.43,2520.78
7230,1364,4,HOM-2025-0007230,2025-01-30,2026-01-29,805.64,30982.19
7231,4028,3,HOM-2023-0007231,2023-01-13,2024-01-12,670.38,29483.24
7232,2944,6,MTR-2024-0007232,2024-12-24,2025-12-23,347.71,1761.87
7233,1705,4,HOM-2025-0007233,2025-01-20,2026-01-19,440.57,2242.07
7234,169,1,HLT-2023-0007234,2023-08-02,2024-08-01,383.97,11397.95
7235,3088,4,HOM-2023-0007235,2023-09-27,2024-09-26,392.86,15988.45
7236,5852,7,TRV-2024-0007236,2024-05-17,2025-05-16,899.17,22843.11
7237,4864,2,HLT-2024-0007237,2024-12-26,2025-12-25,202.29,6584.21
7238,28,2,HLT-2025-0007238,2025-02-26,2026-02-25,554.73,5802.10
7239,976,7,TRV-2024-0007239,2024-04-01,2025-03-31,200.00,8184.89
7240,190,2,HLT-2024-0007240,2024-04-27,2025-04-26,593.54,13236.97
7241,5143,3,HOM-2023-0007241,2023-07-16,2024-07-15,1012.50,42441.97
7242,1138,8,TRV-2023-0007242,2023-05-07,2024-05-06,662.02,9314.20
7243,3742,8,TRV-2025-0007243,2025-02-14,2026-02-13,955.15,36582.79
